FACTURA|FECHAFACTURA|TIPOPROVEEDOR|NUMEROPROVEEDOR|NOMBREPROVEEDOR|TIPOCOMPRA|NUMEROPARTE|DESCRIPCION|CANTIDAD|COSTOUNITARIO|COSTO
38469412       |23/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |306106LA0C          |CILINDRO MAEST                |1|992.87|992.87
38469412       |23/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |317261XF00          |FILTRO ACEITE                 |2|179.96|359.92
38469412       |23/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |3172828X0A          |FILTRO ACEITE                 |1|290.86|290.86
38469412       |23/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |391006LB0A          |EJE IMPULSOR DE               |1|4923.21|4923.21
38469412       |23/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |391016LB0A          |EJE IMPULSOR DE               |1|3900.66|3900.66
38469412       |23/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |402624GA0D          |TUERCA                        |1|84.04|84.04
38469412       |23/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |40343F4020          |TAPON DE RIN                  |5|42.04|210.20
38469412       |23/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |540509VC0A          |EXTREMO PARACHO               |2|69.33|138.66
38469412       |23/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |545592S40A          |DISCO                         |2|115.16|230.32
38469412       |23/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |550345RB0A          |ASIENT/SUP/RESO               |1|118.88|118.88
38469412       |23/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |56113EB70A          |ARANDELA ESPECI               |2|15.56|31.12
38469412       |23/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |622A05RB0H          |CUBRTA SOPOR/DE               |1|17.26|17.26
38469412       |23/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |628906KH3A          |EMBLEMA DELANTE               |1|601.48|601.48
38469412       |23/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |769225EF0A          |RIBETE LAT/DEL/               |2|331.72|663.44
38469412       |23/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |769245RB0A          |RIBETE LART/TRA               |1|202.46|202.46
38469412       |23/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |806469N00A          |CUBIERTA MANIJA               |1|68.45|68.45
38469412       |23/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |825009KZ0A          |CNTRL/REM-APER/               |1|1473.23|1473.23
38469412       |23/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |963024JS0A          |ESPEJO PUERTA I               |1|1108.59|1108.59
38469412       |23/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |963025EH0A          |ESPEJO PTA IZQ                |1|761.77|761.77
38469412       |23/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |963736LB0H          |CUBIERTA ESPEJO               |1|101.45|101.45
38469412       |23/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |99501EB00B          |EST HERRAM STAN               |1|721.11|721.11
38484045       |23/10/24|OTROS                         |6F        |NR FINANCE MEXICO SA DE CV    |6                             |NMXCNGEGR241        |GARANTIA EXTENDIDA            |1|3770.58|3770.58
38485250       |23/10/24|OTROS                         |6F        |NR FINANCE MEXICO SA DE CV    |6                             |NMXCNGEGR161        |GARANTIA EXTENDIDA            |1|6117.29|6117.29
38488434       |23/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |MA25565R17DD        |LLANTA 255 65R1               |2|3915.08|7830.16
38488584       |23/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |62256EM30A          |VISTA FASCIA FR               |1|137.34|137.34
38497541       |24/10/24|OTROS                         |F1        |GOLFO MOTRIZ                  |AJ                            |92471N823A          |SELLO O RING                  |1|31.66|31.66
38506761       |24/10/24|OTROS                         |69887     |RIGO MEXICO                   |3                             |NCIRLAVAD17         |KIT MATERIALES DE SANITIZACIÓN|200|220.00|44000.00
38509526       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |B8599C2025          |BATERIA CONTROL               |5|112.94|564.70
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |BS18565R15          |LLANTA BRIDGEST               |4|1662.32|6649.28
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |B8599C2032          |BATERIA LLAVE I               |4|112.64|450.56
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |D10601HL0B          |KIT BALAT FREN/               |2|1178.05|2356.10
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |D10603XA0A          |KIT BALAT FREN/               |2|2643.19|5286.38
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |D10604GA0A          |KIT BALAT FREN/               |1|2717.64|2717.64
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |D10605RB0B          |KIT BALAT FREN/               |2|1322.53|2645.06
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |E43026LE1B          |AMORTIGUADOR TR               |1|1690.88|1690.88
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |H06013TA1A          |CILINDRO PUERTA               |2|499.92|999.84
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |KE26089989          |BULBO                         |1|148.27|148.27
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |NIMEXCA1AF          |COMPRESOR AIRE                |10|508.05|5080.50
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |NIMEXPORPL          |PORTAPLACAS                   |2|518.37|1036.74
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |NIMEXSATRT2         |SERV ADD RT 2 A               |12|6661.13|79933.56
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |NIMEXSATRT3         |SERV ADD RT 3 A               |9|9754.72|87792.48
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |NIMEXT54KHAF        |RECEPTOR DE REM               |1|5637.50|5637.50
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |NIMEX4KH01AF        |BARRA PARACHOQ                |2|6055.82|12111.64
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |T99C35EE0A          |Tapete de cajue               |1|1290.20|1290.20
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |T99C36LB0A          |TAPETE HULE CAJ               |2|1009.80|2019.60
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |T99J29ES0A          |SALPICADERAS FR               |2|1623.35|3246.70
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |T99J29ES0B          |SALPICADERAS RR               |2|1446.77|2893.54
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |T99R16RR0D          |BARRAS PARA TEC               |1|6499.70|6499.70
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |112205RA0A          |AISL/MONT/MOT/I               |1|240.88|240.88
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |1181041B02          |VALVULA CONTROL               |1|791.14|791.14
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |165461HK0J          |FILTRO DE AIRE                |6|297.71|1786.26
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |165464JM1A          |FILTRO DE AIRE                |10|200.34|2003.40
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |165465RB1A          |FILTRO DE AIRE                |10|265.01|2650.10
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |22401ED71B          |BUJIA                         |10|521.01|5210.10
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |22401ED815          |BUJIA                         |5|318.26|1591.30
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |224485RB0A          |BOBINA ENCENDID               |11|386.85|4255.35
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |226A04JM1B          |SENSOR OXIGENO                |1|1022.24|1022.24
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |2268000Q0A          |SENS/MASA FLUJO               |1|1512.53|1512.53
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |242686KE0A          |AISLADOR                      |1|205.35|205.35
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |243407F003          |CONECTOR                      |1|279.67|279.67
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |2523000Q0J          |RELEVADOR                     |1|904.16|904.16
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |261508995F          |LAMP/NIEBLA DER               |1|2213.37|2213.37
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |261558995F          |LAMP/NIEBLA IZQ               |1|2213.37|2213.37
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |265504KH0A          |LAMP/DIRECCIONA               |1|1222.35|1222.35
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |272771KK0C          |FILTRO AIRE ACO               |10|200.97|2009.70
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |272773JC1C          |FILTRO AIRE                   |2|360.31|720.62
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |284F15EA0B          |CAMARA VISTA DE               |2|1839.58|3679.16
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |284F16LB0B          |CAMERA ASSY FR                |1|1519.26|1519.26
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |284195FA2B          |CAMARA VISTA LA               |2|7412.91|14825.82
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |284195SA0D          |CAMARA VISTA LA               |3|1799.48|5398.44
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |284426KG0D          |CAMARA VISTA TR               |1|1430.01|1430.01
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |288904CC0C          |PLUMA LIMP PARA               |1|648.49|648.49
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |288904CC1A          |PLUMA LIMP PARA               |1|369.78|369.78
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |288905EF0A          |HOJA LIMP PARAB               |2|324.48|648.96
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |288906LB0A          |HOJA LIMP PARAB               |1|381.91|381.91
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |288906LB1A          |HOJA LIMP PARAB               |1|259.23|259.23
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |3N3E16LE0A          |TAPETES DE HULE               |2|742.34|1484.68
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |3N3Q8A004GE3        |NCF 4G 3A SERV                |1|14307.87|14307.87
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |3N3T16KH4A          |BEDLINER TERMOF               |3|4084.49|12253.47
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |3N3W25RB0A          |TUERCA DE SEGUR               |6|631.44|3788.64
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |3N3W76KH0B          |ALARMA KIT SC                 |1|2066.01|2066.01
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |30100JR50A          |DISCO DE CLUTCH               |1|3841.63|3841.63
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |301005RB0A          |DISCO DE CLUTCH               |1|1620.93|1620.93
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |3050269F1A          |BALERO LIBERA C               |1|652.96|652.96
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |306103VF1B          |CILIND/MAEST/D-               |4|606.10|2424.40
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |308501HM4A          |TUBO DE CLUTCH                |1|496.47|496.47
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |3100141X9J          |ACEITE MATIC D                |16|104.19|1667.04
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |320018J29J          |ACEIT TM 75W85                |64|314.96|20157.44
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |40178AX06D          |TORNILLO                      |1|27.72|27.72
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |402105RB0A          |BALERO RUEDA DE               |1|1204.38|1204.38
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |402624GA0D          |TUERCA                        |2|84.04|168.08
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |403009LB0A          |RIN DE ACERO                  |1|686.90|686.90
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |403155EF0B          |CUBRTA DISC                   |3|186.90|560.70
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |407006LY0B          |SENSOR PRESION                |1|368.79|368.79
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |432064KH0A          |DISCO FRENO TRA               |2|608.42|1216.84
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |432341HA0A          |TAPACUBOS RUEDA               |1|179.52|179.52
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |432524JA0A          |JUNTA ACEITE EJ               |2|111.18|222.36
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |432621HA1A          |TUERC/SEG/BALER               |25|38.52|963.00
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |479501HA0A          |SENSOR ANT-BLOQ               |1|1157.61|1157.61
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |480805KE2A          |JUNTA INF/COLUM               |1|5065.79|5065.79
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |489354P00B          |TORN AISL TERM                |3|9.54|28.62
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |490014KH1D          |MECANISMO DIREC               |1|9171.98|9171.98
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |540501HJ0A          |GOMA TOPE                     |2|212.86|425.72
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |543203VA0A          |AISLAD/MONTA/AM               |4|326.03|1304.12
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |545009KS1D          |HORQUILLA TRANS               |12|719.04|8628.48
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |545015RL1B          |ESLABON IZQ                   |1|1232.27|1232.27
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |545019KS1D          |HORQUILLA TRANS               |16|715.44|11447.04
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |546186LB1A          |VARILLA ESTABLZ               |2|182.58|365.16
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |546686LB1A          |VARILLA ESTABLZ               |2|155.68|311.36
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |668944CL0A          |CUBRTA-PROTEC/D               |1|170.55|170.55
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |668954BA1A          |CUBRTA-PROTEC/D               |1|170.55|170.55
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |803305EF0A          |GOMA CRISTAL CO               |1|368.58|368.58
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |963651HK5A          |LUNA ESPEJO DER               |1|217.93|217.93
38509631       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |963736LB0H          |CUBIERTA ESPEJO               |1|101.45|101.45
38512920       |24/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |NANOBIO120DD        |NANOBIOCIDA IND               |500|64.72|32360.00
38525917       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |14035F4300          |JUNTA MULTIPLE                |1|134.28|134.28
38525917       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |165461HK0J          |FILTRO DE AIRE                |18|297.71|5358.78
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |AF54M1HK0PNW        |FILTRO DE AIRE                |6|69.45|416.70
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |BR20560R16          |LLANTA 205 60 R               |2|2775.14|5550.28
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |B8599C2032          |BATERIA LLAVE I               |5|112.64|563.20
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |KE26089989          |BULBO                         |1|148.27|148.27
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |NIMEXPORPL          |PORTAPLACAS                   |2|518.37|1036.74
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |NIMEXSATRT3         |SERV ADD RT 3 A               |1|9754.72|9754.72
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |T99C35EE0A          |Tapete de cajue               |1|1290.20|1290.20
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |0155305933          |TORNILLO VIST C               |40|12.93|517.20
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |111103RC0C          |CARTER DE MOTOR               |1|230.18|230.18
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |11720F4001          |BANDA VENTILADO               |2|137.25|274.50
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |117204JM0A          |BANDA VENT/ALTE               |1|654.10|654.10
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |119254JM0A          |POLEA TENSORA                 |1|707.33|707.33
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |11950VN20A          |BANDA DIRECCION               |1|221.18|221.18
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |119554JM0A          |TENSIONADOR AUT               |1|1604.78|1604.78
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |132703TS0A          |EMPAQ/TAP BALAN               |1|282.06|282.06
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |161193AB1E          |CAMARA ACELERAC               |1|1032.39|1032.39
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |16453ZC30A          |EMPAQUE BBA. LI               |1|270.87|270.87
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |165466RA0A          |FILTRO DE AIRE                |2|307.82|615.64
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |170406LE0B          |BOMBA COMPLETA                |1|1944.99|1944.99
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |173424BA1A          |EMPAQUE MEDIDOR               |1|259.23|259.23
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |22401ED815          |BUJIA                         |4|318.26|1273.04
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |226A09BT0C          |SENSOR OXIGENO                |1|1896.81|1896.81
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |253003JA0A          |INTERRUP/CANCEL               |1|350.66|350.66
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |255506RF5B          |INTERRUPT DIREC               |1|979.34|979.34
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |260101HL0A          |FARO DERECHO                  |1|1936.16|1936.16
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |260601HL0A          |FARO IZQUIERDO                |1|1936.16|1936.16
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |265554CA1B          |LAMP DIRECC TRA               |1|966.18|966.18
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |272776RF0A          |KIT FILTRO AIRE               |7|445.22|3116.54
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |284B73RA3E          |CONTROL IPDM                  |1|3827.11|3827.11
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |285E35MR1B          |SW ASSY SMART K               |1|546.20|546.20
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |288903SG0C          |PLUMA LIMP PARA               |1|269.69|269.69
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |288903SG1B          |PLUMA LIMP PARA               |1|281.31|281.31
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |288904KH0A          |PLUMA LIMP PARA               |3|259.86|779.58
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |288906LB0A          |HOJA LIMP PARAB               |2|381.91|763.82
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |288906LB1A          |HOJA LIMP PARAB               |2|259.23|518.46
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |289134CC1A          |TPON-TANQUE LIM               |1|19.97|19.97
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |289207S200          |MOTOR LAVADOR                 |1|520.50|520.50
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |3N3B26LE0A          |PROT CAJUELA TR               |1|590.18|590.18
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |3N3G16LE0A          |CALCOMANIAS NEG               |1|1279.43|1279.43
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |31020X428B          |TRANSEJE                      |1|24746.18|24746.18
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |360114P00A          |INTERRUPTOR LUZ               |1|157.89|157.89
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |40311S3500          |VALVULA AIRE                  |3|27.60|82.80
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |410016LE1A          |CALIPER/D/I/S-C               |1|2077.61|2077.61
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |44140JA00A          |PERNO                         |5|189.49|947.45
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |480805KE2B          |JUNTA INF COLUM               |3|3025.40|9076.20
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |543203VA0A          |AISLAD/MONTA/AM               |2|326.03|652.06
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |543255FA0A          |BALERO AMORTIGU               |1|281.84|281.84
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |545004KH5A          |ESLABON DEL SUS               |1|2683.88|2683.88
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |545014KH5A          |ESLABON DEL SUS               |1|1696.10|1696.10
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |545244KH0A          |HORQ/DEL-SUSP/S               |1|905.07|905.07
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |545254KH0A          |HORQ/DEL-SUSP/S               |1|904.71|904.71
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |546186LB1A          |VARILLA ESTABLZ               |2|182.58|365.16
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |546686LB1A          |VARILLA ESTABLZ               |2|155.68|311.36
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |65771EL000          |VARILLA DE COFR               |1|98.71|98.71
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |657715RB0A          |VARILL/SOPORTE                |1|101.99|101.99
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |685105RB0A          |TAPA GUANTERA                 |1|542.07|542.07
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |822731HL0A          |SELL/HULE CRST/               |1|179.77|179.77
38526165       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |995017S200          |KIT DE HERRAMIE               |1|577.30|577.30
38527268       |25/10/24|OTROS                         |F1        |GOLFO MOTRIZ                  |AJ                            |NISSANQ3FY24        |CODIGO PROMO TALL             |20|0.01|0.20
38530081       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |255544KH2C          |CABLE BOLSA AIR               |1|1409.64|1409.64
38541124       |25/10/24|OTROS                         |6F        |NR FINANCE MEXICO SA DE CV    |6                             |NMXCNGEGR241        |GARANTIA EXTENDIDA            |1|3770.58|3770.58
38542404       |25/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |926005RL1A          |COMPRESOR AIRE                |1|9079.11|9079.11
38546291       |26/10/24|OTROS                         |6F        |NR FINANCE MEXICO SA DE CV    |D6                            |NMXCNGEGR252        |GARANTIA EXTENDIDA            |-1|9433.99|-9433.99
38546380       |26/10/24|OTROS                         |6F        |NR FINANCE MEXICO SA DE CV    |D6                            |NMXCNGEGR141        |GARANTIA EXTENDIDA            |-1|2487.46|-2487.46
